1019693,Botetourt Farmer's Market ,137,132,140
1018394,Bottineau Farmers Market,138,133,141
1001526,Boulder Farmers and Artisan's Market,139,134,142
1019165,Bowie Farmers' Market,140,135,143
1020096,Boyd County Farmers Market - King's Daughters Medical Center,141,136,144
1020099,Boyd County Farmers Market - KYOVA Mall ,142,137,145
1019205,Boyne City Farmers Market,143,138,146
1021248,Braeswood Farmers Market,144,139,147
1018227,Braintree Farmers Market,145,140,148
1002407,Brattleboro Area Farmers' Market,146,141,149
1011075,Brattleboro WInter Farmers' Market,147,141,150
1020113,Breathitt County Farmers' Market,148,142,151
1018556,Bremerton Community Farmers Market,149,143,152
1019146,Bridgewater Farmer's Market,150,144,153
1018756,Brigham City Farmers Market,151,145,154
1005483,Brimfield at Hitchcock Free Academy,152,146,155
1019905,Broad St. Farmers Market,153,147,156
1019257,Broadway Farmers Market,154,148,157
1019984,Brockton Farmers Market,155,149,158
1019794,Bronzeville Growers Market,156,150,159
1019527,BROOKINGS HARBOR FARMERS MARKET,157,151,160
1021210,Brookline Farmers' Market,158,152,161
1021736,Brookside Farmers' Market,159,153,162
1018891,Brooksville Farmers' Market,160,154,163
1021515,Brookville Farmer's Market,161,155,164
1021262,Broome County Regional Farmers Market,162,156,165
1019906,Brown University Farmers Market,163,157,166
1019727,Brownsburg Farmers Market,164,158,167
1017968,Bruce Community Farmers Market,165,159,168
1008607,Brunswick-Topsham Land Trust Farmers' Market at Crystal Spring Farm,166,160,169
1021311,Bryn Mawr Farmers' Market,167,161,170
1019218,Buckroe Beach Farmers Market,168,162,171
1008953,Bucksport Bay Farmers' Market,169,163,172
1000843,Burbank Certified Farmers' Market,170,164,173
1019492,Burke ,171,165,174
1021524,Burke Area Farmers Market,172,166,175
1019965,Burlington Farmers Market,173,167,176
1021728,Burrillville Farmers Market,174,168,177
1002567,"Butler County Farmers Market, Greenville, AL",175,169,178
1001362,Butte Farmers Market,176,170,179
1021238,Buy Local Farmers Market - Fall Creek,177,171,180
1021614,C & C Garden,178,172,181
1020089,Cadiz/Trigg County Farmers Market,179,173,182
1004927,Cagan Crossings Farmers' Market,180,174,183
1019922,CalaverasGROWN Certified Farmers' Market San Andreas,181,175,184
1019978,CalaverasGROWN Murphys Certified Farmers' Market ,182,176,185
1018263,Caledonia Farmers Market Association - Winter,183,177,186
1019980,Caledonia Outdoor Market,184,178,187
1020188,California Avenue Farmers' Market,185,179,188
1018459,California Farmers Market,186,180,189
1019997,Camarillo Hospice Certified Farmers Market,187,181,190
1020160,Cambria Farmers Market,188,182,191
1020183,Cambrian Park Farmers' Market,189,183,192
1002674,Camellia City Farmers Market,190,184,193
1021575,Cameron Park Burke Junction Certified Farmers Market,191,185,194
1020117,Campbell County Farmers Market Association,192,186,195
1020118,Campbell County Farmers Market Association,193,187,196
1020119,Campbell County Farmers Market Association,194,188,197
1020184,Campbell Farmers' Market,195,189,198
1009034,Canal District Farmers Market ,196,190,199
1019810,Canal Market District,197,191,200
1021202,Canal Village Farmers' Market,198,192,201
1012038,Canoga Park Certified Farmers Market,199,193,202
1019772,Canton Farmers Market,200,194,203
1021435,Canton Farmers' Market,201,195,204
1021294,Cape Coral Farmers Market,202,196,205
1021655,Cape Riverfront Market,203,197,206
1011930,Capital City Farmers Market,204,198,207
1018359,Capital Harvest on the Plaza,205,199,208
1008450,Carmel Farmers Markets at the Barnyard Shopping Village,206,200,209
1006651,Carnation Farmers Market,207,201,210
1019417,Carolina fresh market and more,208,202,211
1021269,Carrboro Farmers' Market,209,203,212
1008322,Carrollton Farmers Market,210,204,213
1021213,Carson Farmers Market @3rd & Curry St. ,211,205,214
1020071,Carter County Farmers’ Market - Grayson,212,206,215
1020074,Carter County Farmers’ Market - Olive Hill,213,207,216
1012093,Carver Farmers Market,214,208,217
1021740,Casey Farm Market,215,209,218
1008276,Catawba County Public Health Farmers Market,216,210,219
1019159,Catawba Valley Farmers Market,217,211,220
1021242,CAVE SPRING FARMERS MARKET,218,212,221
1012484,Cedar Mill Farmers Market,219,213,222
1019842,Cedar Point Farmers Market,220,214,223
1021362,Celina Farmers Market,221,215,224
1018734,Celina's Friday Night Market,222,216,225
1021226,Central Avenue Farmers' Market,223,217,226
1019907,Central Falls Farmers Market,224,218,227
1019618,Central Kitsap Farmers Market,225,219,228
1020142,Certified Farmers' Market Palm Springs - Indoor,226,220,229
1020141,Certified Farmers' Market Palm Springs - Outdoor,227,220,230
1020058,CFFMA - Ft Washington Farmers Market - Sunday,228,221,231
1020057,CFFMA - River Park Farmers Market - Saturday,229,222,232
1020056,CFFMA - River Park Farmers Market - Tuesday,229,222,233
1019225,Challis Community Farmers Market,230,223,234
1021267,Champlain Islands Farmers' Market - Wednesday,231,224,235
1021564,Champlain Islands Farmers' Market-Saturday,232,225,236
1018886,Charles Town Farmers Market,233,226,237
1017995,Charleston Farmers Market,0,227,238
1021741,Charlestown Land Trust Farmers' Market,234,228,239
1011689,Charlotte Regional Farmers Market,235,229,240
1005834,Chatham Farmer's Market,236,230,241
1019881,Chatter Box Farmers Market in Tekamah,0,44,242
1004754,Chelsea Farmers' Market,237,231,243
1008606,Chesterfield County Farmers Market,238,232,244
1021310,Chestnut Hill Farmers' Market,239,233,245
1020128,Chico Certified Farmers Market - Chico Saturday,240,234,246
1020129,Chico Certified Farmers Market - Chico Wednesday,241,235,247
1020127,Chico Certified Farmers Market - Paradise Tuesday,242,236,248
1001763,Chilhowie Farmer's Market,243,237,249
1019104,China Grove Farmers Market,244,238,250
1008409,Chippewa Falls Farmers Market,245,239,251
1021237,Church St Farmers Market,246,240,252
1004360,Church Street Farmers' Market,247,241,253
1021653,Circle Square Commons Farmers Market,248,242,254
1019141,City Center Farmers Market,249,243,255
1005250,City Hall Parking Lot Deck (People's Open Market),250,244,256
1021199,City Heights Certified Farmers Market,251,245,257
1019717,City Market,252,246,258
1004255,City of Loveland Farmers Market,253,247,259
1017956,City of North Adams Farmers' Market,254,248,260
1017930,City of Pittsburgh Carrick Farmers Market,255,249,261
1000303,City of Plymouth Farmers Market,256,250,262
1021433,City of Seven Hills Farmers Market,257,251,263
1021420,City of St. Clair Shores Farmers Market,258,252,264
1006460,City of White Bear Lake Farmer's Market,259,253,265
1005940,CitySeed Edgewood Park Farmers Market,260,254,266
1005941,CitySeed Fair Haven Farmers Market,261,255,267
1019206,CitySeed Winter Market,262,256,268
1005943,CitySeed Wooster Square Farmers Market,263,256,269
1002106,Claremont Farmers & Artisans Market,264,257,270
1019061,Claremont Farmers' Market,265,258,271
1000579,Clarence Hollow Farmers' Market,266,259,272
1019840,Clarkston Farmers Market,267,260,273
1021441,Clay Center Farmers Market,268,261,274
1019110,Cleburne Farmers Market,269,262,275
1019741,Clemmons Farmers Market,270,263,276
1019704,Cleveland Park Farmers Market,271,264,277
1018381,Clifton Park Farmers' Market,272,265,278
1019823,Clinton Farmers Market,273,266,279
1019763,Clintonville Farmers' Market,274,267,280
1000549,Clio Market,275,268,281
1002808,CMS Farmers Market,276,269,282
1019474,Co-Operative Farmers Market,277,270,283
1018969,Coastal Growers Farmers Market,278,271,284
1019821,Coastal Growers Market,279,209,285
1020135,Coastside Farmers' Market - Half Moon Bay ,280,272,286
1020137,"Coastside Farmers' Market - Rockaway Beach, Pacifica",281,273,287
1021232,College Place Farmers & Artisan Market,282,274,288
1001290,Collinsville Farmers Market,283,275,289
1000210,Colorado Farm and Art Market,284,276,290
1009656,Colorado Farm and Art Market,285,277,291
1018196,Columbia Farmers Fresh Market ,286,278,292
1019790,Columbia Farmers Market,287,279,293
1010758,Columbia Farmory and Mountain People Organics,288,280,294
1019483,Columbus Farmers Market,289,281,295
1019199,Columbus KS Farmers Market,290,282,296
1020124,Colusa Certified Farmers Market,291,283,297
1011003,Colwell's Farmers Market,292,284,298
1021541,Come Thru Market,293,285,299
1019592,Como Farmer's Market,294,286,300
1019042,Connecticut's Old State House Farmers Market,295,287,301
1012030,Conway Farmers Market,296,288,302
1021396,Conway Farmers' Market,297,289,303
1006766,Coos Bay Farmers Market,298,290,304
1018190,Coralville Farmers' Market,299,291,305
1021639,Cornelius Farmers Market,300,292,306
1012666,Corpus Christi Downtown Farmers' Market,301,293,307
1008959,Cortez Farmers Market,302,294,308
1021691,Corvallis Farmers' Market ,303,295,309
1018629,Cotati Community Farmers Market ,304,296,310
1010975,Cottage House Youth Market,305,268,311
1004382,Cottin's Hardware Farmers Market,306,297,312
1018221,Cotton Mill Farmers Market,307,298,313
1000368,Country Lane Farmers Market,308,299,314
1019530,Countryside Farmers' Market at Highland Square,309,300,315
1019529,Countryside Farmers' Market at Howe Meadow,310,301,316
1019531,Countryside Public Market,311,302,317
1019258,Countryside Winter Farmers' Market,312,303,318
1019325,Coventry Farmers' Market (formerly Coventry Regional Farmers' Market),313,304,319
1019296,Covington Farmers Market,314,305,320
1012552,Cowtown Farmers Market,315,44,321
1009993,Cozad Grand Generation Center,316,306,322
1019130,Craft Market,317,307,323
1021330,Crawfordsville Farmers Market,318,308,324
1021331,Crawfordsville Winter Market,319,308,325
1021227,Crenshaw Farmers' Market,320,309,326
1019260,Crescent City Farmers Market,321,310,327
1019261,Crescent City Farmers Market,322,311,328
1019262,Crescent City Farmers Market,321,310,329
1002470,Croghan Colonial Bank Farmers Market,323,312,330
1021391,Cross County Farmer's Market,324,313,331
1012365,Crossroads Farmers Market,325,314,332
1001869,Crystal Lake Farmers Market,326,315,333
1021346,Culver City Farmers Market,327,316,334
1019701,Culver Farmers' Market,328,317,335
1019702,Culver Farmers' Market,329,317,336
1020109,Cumberland County Farmers' Market,330,318,337
1021387,Cumberland Farmers Market,331,319,338
1019539,Cuyahoga Falls Farmers' Market (Farmers' Market in the Falls),332,320,339
1021408,Dallas County Farmer's Market,333,321,340
1004516,Danbury Farmers' Market,334,322,341
1019163,Dardanelle Farmers Market,335,44,342
1012505,Darlington Farmers Market,294,323,343
1018157,Davenport Farmers' Market,336,324,344
1019880,David City Farmers Market,0,325,345
1012254,Dawson Farmers Market,337,326,346
1019100,Daybreak Farmers Market,338,327,347
1021457,De Soto Farmers' Market,339,328,348
1018945,Dearborn Farmers & Artisans Market,340,329,349
1019970,Decatur Farmers Market ,341,330,350
1021570,Decorah Farmers Market,342,331,351
1012296,DeForest Farmers' Market,343,332,352
1011103,DeKalb Farmers' Market,344,333,353
1002536,Del Monte Farmers Markets at Del Monte Shopping Center,345,334,209
1020061,Delano Neighborhood Market,346,335,354
1018416,Delcambre Seafood & Farmers Market,347,336,355
1019308,Delmar Farmers Market,348,337,356
1020191,Delray GreenMarket,349,338,357
1021591,Delridge Farmers Market,350,339,358
1021649,Denton Community Market,351,340,359
1007255,Des Moines Waterfront Farmers Market,352,341,360
1003628,Dexter Farmers Market,353,342,361
1021318,Dickinson Square Farmers' Market,354,343,362
1021261,Dillsboro Farmers Market,355,344,363
1018958,Dillsburg Farmers' Market,356,345,364
1019458,Dimondale Farmers' Market,357,346,365
1018816,Dodge County Farmer's Market,358,347,366
1019742,Dodgeville Farmers Market,359,348,367
1019439,Dolores County Farmers Market,360,349,368
1019964,Donnelly Farmers Market,361,350,369
1018706,Dorchester/Dorchester House Farmers Market,362,351,370
1020111,Dorey Park Farmers Market ,363,352,371
1003046,Dousman Farmers Market,364,353,372
1009829,Dover Farmers' Market,365,354,373
1009894,Down to Earth Chelsea Farmers Market ,366,355,374
1021296,Down to Earth Cunningham Park Farmers Market,367,356,375
1010954,Down to Earth Larchmont Farmers Market,368,357,376
1016793,Down to Earth Mamaroneck Winter Farmers Market,369,358,377
1010969,Down to Earth McGolrick Park Farmers Market,370,359,378
1010972,Down to Earth Morningside Park Farmers Market,371,360,379
1010958,Down to Earth New Rochelle Farmers Market,372,361,380
1016792,Down to Earth Ossining Farmers Market,373,362,381
1009895,Down to Earth Park Slope Farmers Market,374,363,382
1010982,Down to Earth Queens Botanical Garden Farmers Market,375,364,383
1010960,Down to Earth Rye Farmers Market,376,365,384
1016867,Downingtown Farmers Market,377,366,385
1019667,Downtown Alachua Farmer's Market,378,367,386
1009043,Downtown Allen Park Farmers Market,379,368,387
1003643,Downtown Beloit Farmer's Market,380,369,388
1020064,Downtown Berkeley,381,370,389
1020000,Downtown Bloomington Farmers Market,382,371,390
1020001,Downtown Bloomington Farmers Market- Indoor,383,371,391
1019370,Downtown Canton Farmers Market,384,372,392
1019944,Downtown Chico Thursday Night Market,0,373,393
1021401,Downtown Conway Farmers' & Crafts Market,385,289,394
1000841,Downtown Denison Farmers Market,386,374,395
1019401,Downtown Elgin Farmers Market,387,375,396
1021631,Downtown Evanston Farmers’ Market,388,376,397
1008853,DOWNTOWN EVANSVILLE FARMERS MARKET,389,377,398
1002400,Downtown Farmers Market,390,378,399
1019032,Downtown Farmers Market,391,379,400
1019856,Downtown Farmers Market,392,380,401
1019216,"Downtown Farmers Market of Fort Pierce, Inc.",393,381,402
1012243,Downtown Fond du Lac Farmers Market - Saturday,394,382,403
1012256,Downtown Fond du Lac Farmers Market - Wednesday,395,382,404
1019654,Downtown Green Bay Saturday Farmers Market,396,383,405
1019341,Downtown Lawrenceburg Farmer's Market,397,384,406
1019083,DOWNTOWN LIMA FARMERS' MARKET,398,385,407
1009757,Downtown Madison Farmers Market,399,386,408
1018930,Downtown Marquette Farmers Market,400,387,409
1003977,Downtown Newport Farmers Market,401,388,410
1018621,Downtown Novato Community Farmers Market,402,389,411
1019721,Downtown Palo Alto Farmers' Market,403,390,412
1021716,Downtown Phoenix Farmers Market,404,391,413
1021411,Downtown Rogers Farmers Market,405,392,414
1005281,Downtown Santa Cruz Farmers' Market,406,44,415
1019525,Downtown Yakima Farmers Market,407,393,416
1019729,Dresden Farmers Market,408,394,417
1004676,Druid Hill Farmers' Market,409,395,418
1005358,Dublin,410,396,419
1005197,Dubuque Farmers Market,411,397,420
1019994,Duluth's Downtown Farmers' Market,412,398,421
1018953,Durango Farmers Market,413,399,422
1000312,Durham Farmers' Market,414,400,423
1009830,Durham Farmers' Market,415,44,424
1012345,Duvall Farmers Market,416,401,425
1019082,E. Center St. Farmers Market,417,402,426
1019870,Eagle Farmers Market,418,403,427
1021275,Eagle Springs Farmers Market,419,404,428
1018159,East Atlanta Village Farmers Market ,420,405,429
1021303,East Boston Farmers Market - Summer/Early Fall,421,406,430
1021414,East Boston Farmers On-line Market - Winter/Spring,422,406,431
1011673,East End Market,423,407,432
1019079,East Greenbush Library & YMCA Farmers Market,424,408,433
1020133,East Hollywood Certified Farmers' Market,425,409,434
1011113,East Nashville Farmers' Market ,426,410,435
1019510,East Orange Farmer's Market,427,411,436
1020172,East Palo Alto Community Farmers Market,428,412,437
1012717,East Point Farmers Market ,429,413,438
1019094,East Side Farmers' Market,430,414,439
1021300,East Vancouver Farmers Market,431,415,440
1019125,Eastgate Plaza Farmers Market,432,416,441
1021698,Easthampton Farmers' Market,433,417,442
1009867,Easton Farmers' Market,434,418,443
1019624,Eastside Sunday Market,435,419,444
1021710,Eat Drink RI Market at Blackbird Farm,436,420,445
1021228,Echo Park Farmers' Market,437,421,446
1012783,Edenton Farmers Market,438,422,447
1012160,Edmonds Museum Summer Market,439,423,448
1019118,Egg Harbor Farmers Market,440,424,449
1021652,El Cajon Farmers Market   Non-Certified,441,425,450
1021574,El Dorado Hills Town Center Certified Farmers Market,442,426,451
1019936,El Monte Farmers' Market,443,427,452
1012634,Eldora Farmers Market,444,428,453
1019921,Elgin Farmers' Market,0,429,454
1021587,Elkhart Farmers Market,445,430,455
1018900,Ellington Farmers Market,446,431,456
1018898,Ellington Winter Farmers' Market,447,431,457
1020112,Elliott County Farmers’ Market,448,432,458
1018717,Elm Street Market,449,433,459
1021207,Elmwood Bidwell Farmers' Market,450,416,460
1002657,Emmaus Farmers' Market,451,434,461
1002769,Empire Farmers Market,452,435,462
1019398,Empire Market,453,436,463
1012045,Encino Farmers Market,454,437,464
1018940,Engadine Area Farmers' Market,0,44,465
1019684,Enka-Candler Tailgate Market,455,438,466
1018765,Ennis Farmers Market,456,439,467
1019687,Enumclaw Plateau Farmers' Market,457,440,468
1006678,Espanola Farmers Market,458,441,469
1003568,Estacada Farmers Market,459,442,470
1020053,Etna Farmers Market,460,443,471
1019954,Eureka Springs Farmers Market,461,444,472
1010195,Evart Farmers Market,462,445,473
1005267,Ewa Beach Community Park (People's Open Market),463,446,474
1007798,Exeter Farmers’ Market,464,44,475
1019081,Fair Haven Market (hosted by The Vermont Farmers Market,465,447,476
1018622,Fairfax Community Farmers' Market,466,448,477
1019186,Fairfax Community Farmers' Market,467,449,478
1019049,Fairland Farmers Market,468,450,479
1018562,Fairwood Farmers' Market,469,451,480
1019457,Fallbrook Farmers' Market,470,452,481
1010889,Falls Park Farmers Market ,471,453,482
1019841,Farm to Fork Farmers Market at Normandy Farms,472,454,483
1021514,Farm to Fork Farmers' Market,473,455,484
1019499,Farm to Preschool Market: Mercy Cares for Kids,474,456,485
1019523,Farmers and Crafts Market of Las Cruces ,475,457,486
1018937,Farmers Branch Market,476,458,487
1019436,Farmers Fresh Market,477,459,488
1021666,Farmers Market - Covington,478,460,489
1021734,Farmers Market - Covington,479,460,490
1018131,Farmers Market at St. John's,480,461,491
1020104,Farmers Market at the Depot,481,462,492
1021388,Farmers Market at the Fairgrounds,482,463,493
1019705,Farmers Market North Scottsdale,483,464,494
1005069,Farmers Market of Bluffton,484,465,495
1021404,Farmers Market of Gravette,485,466,496
1021620,"Farmers Market of Madison, IN",486,467,497
1005159,Farmers Market of the Ozarks,487,468,498
1021538,Farmers Market Ogden,488,469,499
1021581,Farmers Market on Grand Parkway,489,470,500
1019993,Farmers Market on Green River,490,471,501
1020079,Farmers Market on the Square,491,472,502
1020080,Farmers Market on the Square,491,472,502
1021595,Farmers Market Partners,492,473,503
1019862,Farmers on the Square,493,474,504
1018427,Farmers' gateway Market,494,475,505
1016870,Farmers' Market at Hamakua Harvest,495,476,506
1021460,Fayette County Farmers Market,496,477,507
1019800,Fayette County Farmers' Market,497,478,508
1012627,Fearrington Farmers' Market,498,479,509
1002721,Felton Farmers' Market,499,480,510
1018973,Ferguson Farmers' Market,500,481,511
1021676,Ferndale Farmers Market,501,482,512
1021665,Fernley Poolside Farmers Market ,502,483,513
1020193,Ferry Plaza Farmers Market,503,484,514
1012308,Festival Farmers Market,504,485,515
1019771,Fibonacci's Mount Healthy Farmers Market,505,486,516
1018193,Fifth Street Farmers' Market,506,487,517
1020008,Fightingville Fresh,507,488,518
1019677,Firefly Farmers' Market,508,489,519
1004377,Fish Creek Settlement Shops Farm Market,509,490,520
1019914,Fisherman's Memorial Park Farmers Market,510,491,521
1019897,Fleming County Farmers’ Market,511,492,522
1020091,Floyd County Farmers Market,512,493,523
1020065,Floyd County Farmers Market (Floyds Knobs),513,494,524
1021453,Fondy Farmers Market,514,495,525
1019123,Food for Thought Summer Market,515,496,526
1000958,Forest farmers market,516,497,527
1021638,Forest Grove Farmers Market,517,498,528
1021504,Forest Hills Farmers Market,518,499,529
1002803,Forest Lakes Farmers Market,519,500,530
1018989,Fort Ben Farmers Market,0,44,531
1021680,Fort Smith Farmer's Market,520,501,532
1018505,Fort Sumner Farmers Market,521,502,533
1019101,Fox Lake Farmers Market,522,503,534
1002880,Frankenmuth Farmers Market,523,504,535
1019298,Franklin County Farmers Market,524,505,536
1019147,Franklin Farmers Market,525,506,537
1021654,Franklin Park Conservatory and Botanical Gardens Farmers' Market,526,150,538
1020092,Franklin Simpson Farmers' Market,527,507,539
1020007,Franklin Street Bazaar,528,508,540
1021565,Frankton Town Market,529,509,541
1012429,Freedom Farmers Market at the Carter Center,530,510,542
1018415,"Freeman Health System, West - Farmers Market",531,436,543
1021353,Freight House Farmers' Market,532,511,544
1019600,Freiheit Village Farmers Market,533,512,545
1019404,Fresh Approach Mobile Farmers' Market,534,513,546
1012466,Fresh2You Mobile Market,0,44,547
1018671,FRESHFARM Dupont Market,535,514,548
1011730,Friendswood Farmers Market,536,85,549
1021552,Ft. Thomas Farmers Market,537,187,550
1019762,Ft. Wayne's Farmers Market - Summer,538,515,551
1019285,Ft. Wayne's Farmers Market-Winter Market,539,515,552
1019998,Fulshear Farmers' Market,540,516,553
1018121,Fulton County Farmers Market,0,517,554
1019949,Fulton Stall Market - Indoor Farmers Market,541,518,555
1006661,Fulton Street Farmers Market,542,519,556
1021590,Fuquay-Varina Growers Market,543,520,557
1021444,Galena KS Farmer's Market,544,521,558
1021730,Galena KS Farmer's Market,544,521,559
1019630,Gallatin Farmers Market ,545,522,560
1011814,Galleria @ Tyler Riverside Farmers Market,546,523,561
1018970,Garden City Farmers Market,547,524,562
1018831,Gardner Farmers Market,548,525,563
1019728,Garfield Park Farmers Market,549,526,564
1021662,Garfield Park Neighborhood Market - Indoor Season,550,527,565
1020095,Garrard County Farmers Market,551,528,566
1019587,"Gas City, IN Farmers Market ",552,529,567
1021677,Gateway Farmers Market,553,530,568
1021416,General Store Market ,554,299,569
1012033,Georgetown Farmers Market,555,531,570
1019602,Get Moving Houston Farmers Market - Acres Homes,556,532,571
1019603,Get Moving Houston Farmers Market - Denver Harbor ,557,533,572
